sample_id,label,folder_rel,group_key,sample_kind,frame_count,frame_paths
work/(4)::8,work,work/(4),8,prefixed_8,8,"[""work/(4)/8_im1.jpg"", ""work/(4)/8_im2.jpg"", ""work/(4)/8_im3.jpg"", ""work/(4)/8_im4.jpg"", ""work/(4)/8_im5.jpg"", ""work/(4)/8_im6.jpg"", ""work/(4)/8_im7.jpg"", ""work/(4)/8_im8.jpg""]"
work/(5)::0,work,work/(5),0,prefixed_8,8,"[""work/(5)/0_im1.jpg"", ""work/(5)/0_im2.jpg"", ""work/(5)/0_im3.jpg"", ""work/(5)/0_im4.jpg"", ""work/(5)/0_im5.jpg"", ""work/(5)/0_im6.jpg"", ""work/(5)/0_im7.jpg"", ""work/(5)/0_im8.jpg""]"
work/(5)::1,work,work/(5),1,prefixed_8,8,"[""work/(5)/1_im1.jpg"", ""work/(5)/1_im2.jpg"", ""work/(5)/1_im3.jpg"", ""work/(5)/1_im4.jpg"", ""work/(5)/1_im5.jpg"", ""work/(5)/1_im6.jpg"", ""work/(5)/1_im7.jpg"", ""work/(5)/1_im8.jpg""]"
work/(6)::0,work,work/(6),0,prefixed_8,8,"[""work/(6)/0_im1.jpg"", ""work/(6)/0_im2.jpg"", ""work/(6)/0_im3.jpg"", ""work/(6)/0_im4.jpg"", ""work/(6)/0_im5.jpg"", ""work/(6)/0_im6.jpg"", ""work/(6)/0_im7.jpg"", ""work/(6)/0_im8.jpg""]"
work/(6)::1,work,work/(6),1,prefixed_8,8,"[""work/(6)/1_im1.jpg"", ""work/(6)/1_im2.jpg"", ""work/(6)/1_im3.jpg"", ""work/(6)/1_im4.jpg"", ""work/(6)/1_im5.jpg"", ""work/(6)/1_im6.jpg"", ""work/(6)/1_im7.jpg"", ""work/(6)/1_im8.jpg""]"
work/(6)::2,work,work/(6),2,prefixed_8,8,"[""work/(6)/2_im1.jpg"", ""work/(6)/2_im2.jpg"", ""work/(6)/2_im3.jpg"", ""work/(6)/2_im4.jpg"", ""work/(6)/2_im5.jpg"", ""work/(6)/2_im6.jpg"", ""work/(6)/2_im7.jpg"", ""work/(6)/2_im8.jpg""]"
work/(6)::3,work,work/(6),3,prefixed_8,8,"[""work/(6)/3_im1.jpg"", ""work/(6)/3_im2.jpg"", ""work/(6)/3_im3.jpg"", ""work/(6)/3_im4.jpg"", ""work/(6)/3_im5.jpg"", ""work/(6)/3_im6.jpg"", ""work/(6)/3_im7.jpg"", ""work/(6)/3_im8.jpg""]"
work/(6)::4,work,work/(6),4,prefixed_8,8,"[""work/(6)/4_im1.jpg"", ""work/(6)/4_im2.jpg"", ""work/(6)/4_im3.jpg"", ""work/(6)/4_im4.jpg"", ""work/(6)/4_im5.jpg"", ""work/(6)/4_im6.jpg"", ""work/(6)/4_im7.jpg"", ""work/(6)/4_im8.jpg""]"
work/(6)::5,work,work/(6),5,prefixed_8,8,"[""work/(6)/5_im1.jpg"", ""work/(6)/5_im2.jpg"", ""work/(6)/5_im3.jpg"", ""work/(6)/5_im4.jpg"", ""work/(6)/5_im5.jpg"", ""work/(6)/5_im6.jpg"", ""work/(6)/5_im7.jpg"", ""work/(6)/5_im8.jpg""]"
work/(6)::6,work,work/(6),6,prefixed_8,8,"[""work/(6)/6_im1.jpg"", ""work/(6)/6_im2.jpg"", ""work/(6)/6_im3.jpg"", ""work/(6)/6_im4.jpg"", ""work/(6)/6_im5.jpg"", ""work/(6)/6_im6.jpg"", ""work/(6)/6_im7.jpg"", ""work/(6)/6_im8.jpg""]"
work/(6)::7,work,work/(6),7,prefixed_8,8,"[""work/(6)/7_im1.jpg"", ""work/(6)/7_im2.jpg"", ""work/(6)/7_im3.jpg"", ""work/(6)/7_im4.jpg"", ""work/(6)/7_im5.jpg"", ""work/(6)/7_im6.jpg"", ""work/(6)/7_im7.jpg"", ""work/(6)/7_im8.jpg""]"
work/(7)::0,work,work/(7),0,prefixed_8,8,"[""work/(7)/0_im1.jpg"", ""work/(7)/0_im2.jpg"", ""work/(7)/0_im3.jpg"", ""work/(7)/0_im4.jpg"", ""work/(7)/0_im5.jpg"", ""work/(7)/0_im6.jpg"", ""work/(7)/0_im7.jpg"", ""work/(7)/0_im8.jpg""]"
work/(7)::1,work,work/(7),1,prefixed_8,8,"[""work/(7)/1_im1.jpg"", ""work/(7)/1_im2.jpg"", ""work/(7)/1_im3.jpg"", ""work/(7)/1_im4.jpg"", ""work/(7)/1_im5.jpg"", ""work/(7)/1_im6.jpg"", ""work/(7)/1_im7.jpg"", ""work/(7)/1_im8.jpg""]"
work/(7)::2,work,work/(7),2,prefixed_8,8,"[""work/(7)/2_im1.jpg"", ""work/(7)/2_im2.jpg"", ""work/(7)/2_im3.jpg"", ""work/(7)/2_im4.jpg"", ""work/(7)/2_im5.jpg"", ""work/(7)/2_im6.jpg"", ""work/(7)/2_im7.jpg"", ""work/(7)/2_im8.jpg""]"
work/(7)::3,work,work/(7),3,prefixed_8,8,"[""work/(7)/3_im1.jpg"", ""work/(7)/3_im2.jpg"", ""work/(7)/3_im3.jpg"", ""work/(7)/3_im4.jpg"", ""work/(7)/3_im5.jpg"", ""work/(7)/3_im6.jpg"", ""work/(7)/3_im7.jpg"", ""work/(7)/3_im8.jpg""]"
work/(7)::4,work,work/(7),4,prefixed_8,8,"[""work/(7)/4_im1.jpg"", ""work/(7)/4_im2.jpg"", ""work/(7)/4_im3.jpg"", ""work/(7)/4_im4.jpg"", ""work/(7)/4_im5.jpg"", ""work/(7)/4_im6.jpg"", ""work/(7)/4_im7.jpg"", ""work/(7)/4_im8.jpg""]"
work/(7)::5,work,work/(7),5,prefixed_8,8,"[""work/(7)/5_im1.jpg"", ""work/(7)/5_im2.jpg"", ""work/(7)/5_im3.jpg"", ""work/(7)/5_im4.jpg"", ""work/(7)/5_im5.jpg"", ""work/(7)/5_im6.jpg"", ""work/(7)/5_im7.jpg"", ""work/(7)/5_im8.jpg""]"
work/(9)::0,work,work/(9),0,prefixed_8,8,"[""work/(9)/0_im1.jpg"", ""work/(9)/0_im2.jpg"", ""work/(9)/0_im3.jpg"", ""work/(9)/0_im4.jpg"", ""work/(9)/0_im5.jpg"", ""work/(9)/0_im6.jpg"", ""work/(9)/0_im7.jpg"", ""work/(9)/0_im8.jpg""]"
work/(9)::1,work,work/(9),1,prefixed_8,8,"[""work/(9)/1_im1.jpg"", ""work/(9)/1_im2.jpg"", ""work/(9)/1_im3.jpg"", ""work/(9)/1_im4.jpg"", ""work/(9)/1_im5.jpg"", ""work/(9)/1_im6.jpg"", ""work/(9)/1_im7.jpg"", ""work/(9)/1_im8.jpg""]"
work/(9)::2,work,work/(9),2,prefixed_8,8,"[""work/(9)/2_im1.jpg"", ""work/(9)/2_im2.jpg"", ""work/(9)/2_im3.jpg"", ""work/(9)/2_im4.jpg"", ""work/(9)/2_im5.jpg"", ""work/(9)/2_im6.jpg"", ""work/(9)/2_im7.jpg"", ""work/(9)/2_im8.jpg""]"
work/(9)::3,work,work/(9),3,prefixed_8,8,"[""work/(9)/3_im1.jpg"", ""work/(9)/3_im2.jpg"", ""work/(9)/3_im3.jpg"", ""work/(9)/3_im4.jpg"", ""work/(9)/3_im5.jpg"", ""work/(9)/3_im6.jpg"", ""work/(9)/3_im7.jpg"", ""work/(9)/3_im8.jpg""]"
work/(9)::4,work,work/(9),4,prefixed_8,8,"[""work/(9)/4_im1.jpg"", ""work/(9)/4_im2.jpg"", ""work/(9)/4_im3.jpg"", ""work/(9)/4_im4.jpg"", ""work/(9)/4_im5.jpg"", ""work/(9)/4_im6.jpg"", ""work/(9)/4_im7.jpg"", ""work/(9)/4_im8.jpg""]"
work/(9)::5,work,work/(9),5,prefixed_8,8,"[""work/(9)/5_im1.jpg"", ""work/(9)/5_im2.jpg"", ""work/(9)/5_im3.jpg"", ""work/(9)/5_im4.jpg"", ""work/(9)/5_im5.jpg"", ""work/(9)/5_im6.jpg"", ""work/(9)/5_im7.jpg"", ""work/(9)/5_im8.jpg""]"
work/(9)::6,work,work/(9),6,prefixed_8,8,"[""work/(9)/6_im1.jpg"", ""work/(9)/6_im2.jpg"", ""work/(9)/6_im3.jpg"", ""work/(9)/6_im4.jpg"", ""work/(9)/6_im5.jpg"", ""work/(9)/6_im6.jpg"", ""work/(9)/6_im7.jpg"", ""work/(9)/6_im8.jpg""]"
work/(9)::7,work,work/(9),7,prefixed_8,8,"[""work/(9)/7_im1.jpg"", ""work/(9)/7_im2.jpg"", ""work/(9)/7_im3.jpg"", ""work/(9)/7_im4.jpg"", ""work/(9)/7_im5.jpg"", ""work/(9)/7_im6.jpg"", ""work/(9)/7_im7.jpg"", ""work/(9)/7_im8.jpg""]"
work/1032::folder,work,work/1032,folder,folder_8,8,"[""work/1032/im1.jpg"", ""work/1032/im2.jpg"", ""work/1032/im3.jpg"", ""work/1032/im4.jpg"", ""work/1032/im5.jpg"", ""work/1032/im6.jpg"", ""work/1032/im7.jpg"", ""work/1032/im8.jpg""]"
work/129::folder,work,work/129,folder,folder_8,8,"[""work/129/im1.jpg"", ""work/129/im2.jpg"", ""work/129/im3.jpg"", ""work/129/im4.jpg"", ""work/129/im5.jpg"", ""work/129/im6.jpg"", ""work/129/im7.jpg"", ""work/129/im8.jpg""]"
work/133_1::folder,work,work/133_1,folder,folder_8,8,"[""work/133_1/im1.jpg"", ""work/133_1/im2.jpg"", ""work/133_1/im3.jpg"", ""work/133_1/im4.jpg"", ""work/133_1/im5.jpg"", ""work/133_1/im6.jpg"", ""work/133_1/im7.jpg"", ""work/133_1/im8.jpg""]"
work/134::folder,work,work/134,folder,folder_8,8,"[""work/134/im1.jpg"", ""work/134/im2.jpg"", ""work/134/im3.jpg"", ""work/134/im4.jpg"", ""work/134/im5.jpg"", ""work/134/im6.jpg"", ""work/134/im7.jpg"", ""work/134/im8.jpg""]"
work/135::folder,work,work/135,folder,folder_8,8,"[""work/135/im1.jpg"", ""work/135/im2.jpg"", ""work/135/im3.jpg"", ""work/135/im4.jpg"", ""work/135/im5.jpg"", ""work/135/im6.jpg"", ""work/135/im7.jpg"", ""work/135/im8.jpg""]"
work/163::folder,work,work/163,folder,folder_8,8,"[""work/163/im1.jpg"", ""work/163/im2.jpg"", ""work/163/im3.jpg"", ""work/163/im4.jpg"", ""work/163/im5.jpg"", ""work/163/im6.jpg"", ""work/163/im7.jpg"", ""work/163/im8.jpg""]"
work/19_1::folder,work,work/19_1,folder,folder_8,8,"[""work/19_1/im1.jpg"", ""work/19_1/im2.jpg"", ""work/19_1/im3.jpg"", ""work/19_1/im4.jpg"", ""work/19_1/im5.jpg"", ""work/19_1/im6.jpg"", ""work/19_1/im7.jpg"", ""work/19_1/im8.jpg""]"
work/1_1::folder,work,work/1_1,folder,folder_8,8,"[""work/1_1/im1.jpg"", ""work/1_1/im2.jpg"", ""work/1_1/im3.jpg"", ""work/1_1/im4.jpg"", ""work/1_1/im5.jpg"", ""work/1_1/im6.jpg"", ""work/1_1/im7.jpg"", ""work/1_1/im8.jpg""]"
work/22::folder,work,work/22,folder,folder_8,8,"[""work/22/im1.jpg"", ""work/22/im2.jpg"", ""work/22/im3.jpg"", ""work/22/im4.jpg"", ""work/22/im5.jpg"", ""work/22/im6.jpg"", ""work/22/im7.jpg"", ""work/22/im8.jpg""]"
work/258::folder,work,work/258,folder,folder_8,8,"[""work/258/im1.jpg"", ""work/258/im2.jpg"", ""work/258/im3.jpg"", ""work/258/im4.jpg"", ""work/258/im5.jpg"", ""work/258/im6.jpg"", ""work/258/im7.jpg"", ""work/258/im8.jpg""]"
work/25_1::folder,work,work/25_1,folder,folder_8,8,"[""work/25_1/im1.jpg"", ""work/25_1/im2.jpg"", ""work/25_1/im3.jpg"", ""work/25_1/im4.jpg"", ""work/25_1/im5.jpg"", ""work/25_1/im6.jpg"", ""work/25_1/im7.jpg"", ""work/25_1/im8.jpg""]"
work/29::folder,work,work/29,folder,folder_8,8,"[""work/29/im1.jpg"", ""work/29/im2.jpg"", ""work/29/im3.jpg"", ""work/29/im4.jpg"", ""work/29/im5.jpg"", ""work/29/im6.jpg"", ""work/29/im7.jpg"", ""work/29/im8.jpg""]"
work/30_1::folder,work,work/30_1,folder,folder_8,8,"[""work/30_1/im1.jpg"", ""work/30_1/im2.jpg"", ""work/30_1/im3.jpg"", ""work/30_1/im4.jpg"", ""work/30_1/im5.jpg"", ""work/30_1/im6.jpg"", ""work/30_1/im7.jpg"", ""work/30_1/im8.jpg""]"
work/33_1::folder,work,work/33_1,folder,folder_8,8,"[""work/33_1/im1.jpg"", ""work/33_1/im2.jpg"", ""work/33_1/im3.jpg"", ""work/33_1/im4.jpg"", ""work/33_1/im5.jpg"", ""work/33_1/im6.jpg"", ""work/33_1/im7.jpg"", ""work/33_1/im8.jpg""]"
work/34_1::folder,work,work/34_1,folder,folder_8,8,"[""work/34_1/im1.jpg"", ""work/34_1/im2.jpg"", ""work/34_1/im3.jpg"", ""work/34_1/im4.jpg"", ""work/34_1/im5.jpg"", ""work/34_1/im6.jpg"", ""work/34_1/im7.jpg"", ""work/34_1/im8.jpg""]"
work/35_1::folder,work,work/35_1,folder,folder_8,8,"[""work/35_1/im1.jpg"", ""work/35_1/im2.jpg"", ""work/35_1/im3.jpg"", ""work/35_1/im4.jpg"", ""work/35_1/im5.jpg"", ""work/35_1/im6.jpg"", ""work/35_1/im7.jpg"", ""work/35_1/im8.jpg""]"
work/44_1::folder,work,work/44_1,folder,folder_8,8,"[""work/44_1/im1.jpg"", ""work/44_1/im2.jpg"", ""work/44_1/im3.jpg"", ""work/44_1/im4.jpg"", ""work/44_1/im5.jpg"", ""work/44_1/im6.jpg"", ""work/44_1/im7.jpg"", ""work/44_1/im8.jpg""]"
work/45_1::folder,work,work/45_1,folder,folder_8,8,"[""work/45_1/im1.jpg"", ""work/45_1/im2.jpg"", ""work/45_1/im3.jpg"", ""work/45_1/im4.jpg"", ""work/45_1/im5.jpg"", ""work/45_1/im6.jpg"", ""work/45_1/im7.jpg"", ""work/45_1/im8.jpg""]"
work/51::folder,work,work/51,folder,folder_8,8,"[""work/51/im1.jpg"", ""work/51/im2.jpg"", ""work/51/im3.jpg"", ""work/51/im4.jpg"", ""work/51/im5.jpg"", ""work/51/im6.jpg"", ""work/51/im7.jpg"", ""work/51/im8.jpg""]"
work/57_1::folder,work,work/57_1,folder,folder_8,8,"[""work/57_1/im1.jpg"", ""work/57_1/im2.jpg"", ""work/57_1/im3.jpg"", ""work/57_1/im4.jpg"", ""work/57_1/im5.jpg"", ""work/57_1/im6.jpg"", ""work/57_1/im7.jpg"", ""work/57_1/im8.jpg""]"
work/753::folder,work,work/753,folder,folder_8,8,"[""work/753/im1.jpg"", ""work/753/im2.jpg"", ""work/753/im3.jpg"", ""work/753/im4.jpg"", ""work/753/im5.jpg"", ""work/753/im6.jpg"", ""work/753/im7.jpg"", ""work/753/im8.jpg""]"
work/track_000372::folder,work,work/track_000372,folder,folder_8,8,"[""work/track_000372/im000001_00-23-11.jpg"", ""work/track_000372/im000002_00-23-11.jpg"", ""work/track_000372/im000003_00-23-11.jpg"", ""work/track_000372/im000004_00-23-12.jpg"", ""work/track_000372/im000005_00-23-12.jpg"", ""work/track_000372/im000006_00-23-12.jpg"", ""work/track_000372/im000007_00-23-12.jpg"", ""work/track_000372/im000008_00-23-12.jpg""]"
work/track_001093::folder,work,work/track_001093,folder,folder_8,8,"[""work/track_001093/im000001_00-38-20.jpg"", ""work/track_001093/im000002_00-38-20.jpg"", ""work/track_001093/im000003_00-38-20.jpg"", ""work/track_001093/im000004_00-38-20.jpg"", ""work/track_001093/im000005_00-38-20.jpg"", ""work/track_001093/im000006_00-38-20.jpg"", ""work/track_001093/im000007_00-38-20.jpg"", ""work/track_001093/im000008_00-38-21.jpg""]"
